_id,address.building,address.coord,address.street,address.zipcode,borough,cuisine,grades,name,restaurant_id
623dfc93033c411989316347,54,"[-73.988839,40.747559]",West   31 Street,10001,Manhattan,Irish,"[{""date"":{""$date"":""2014-12-29T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-12-16T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-12-17T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-01-03T00:00:00Z""},""grade"":""A"",""score"":11}]","O'Reilly'S Pub",40597588
623dfc93033c411989316348,1140,"[-74.0673997,40.6151642]",Bay Street,10305,Staten Island,Pizza/Italian,"[{""date"":{""$date"":""2014-12-17T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2014-07-30T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-12-02T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-06-18T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-05-29T00:00:00Z""},""grade"":""A"",""score"":13}]","Tony'S Brick Oven",40597618
623dfc93033c411989316349,54,"[-73.9921584,40.72672]",Great Jones St,10012,Manhattan,American ,"[{""date"":{""$date"":""2014-11-13T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2014-06-02T00:00:00Z""},""grade"":""B"",""score"":16},{""date"":{""$date"":""2013-09-12T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-08-27T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-04-12T00:00:00Z""},""grade"":""A"",""score"":13}]",Great Jones Cafe,40597763
623dfc93033c41198931634a,1404,"[-73.9558523,40.5919797]",Avenue X,11235,Brooklyn,American ,"[{""date"":{""$date"":""2014-06-19T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2014-01-27T00:00:00Z""},""grade"":""B"",""score"":27},{""date"":{""$date"":""2014-01-03T00:00:00Z""},""grade"":""P"",""score"":15},{""date"":{""$date"":""2013-08-03T00:00:00Z""},""grade"":""A"",""score"":0},{""date"":{""$date"":""2013-02-20T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-04-16T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-09-28T00:00:00Z""},""grade"":""B"",""score"":25}]",Bassett Caterers,40597923
623dfc93033c41198931634b,272,"[-73.9824071,40.6584867]",Prospect Park West,11215,Brooklyn,Mexican,"[{""date"":{""$date"":""2014-05-27T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-05-14T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-11-29T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-05-07T00:00:00Z""},""grade"":""A"",""score"":12}]",Elora Restaurant,40597989
623dfc93033c41198931634c,4275,"[-73.8565856,40.8955218]",White Plains Road,10466,Bronx,Hamburgers,"[{""date"":{""$date"":""2014-10-14T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2014-05-07T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-04-18T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2011-11-07T00:00:00Z""},""grade"":""A"",""score"":2}]",Burger King,40598230
623dfc93033c41198931634d,46,"[-73.992812,40.740979]",West   21 Street,10010,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-03-20T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-03-15T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-08-08T00:00:00Z""},""grade"":""B"",""score"":26},{""date"":{""$date"":""2011-08-16T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2011-05-03T00:00:00Z""},""grade"":""A"",""score"":10}]",Alyshia Aleem Coffee Shop,40598282
623dfc93033c41198931634e,53,"[-74.0091352,40.7090346]",Nassau Street,10005,Manhattan,Indian,"[{""date"":{""$date"":""2014-03-19T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-02-26T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2011-12-02T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-07-11T00:00:00Z""},""grade"":""A"",""score"":4}]",Diwan-E- Khaas,40598366
623dfc93033c41198931634f,9,"[-74.01185749999999,40.7089582]",Thames Street,10006,Manhattan,Pizza,"[{""date"":{""$date"":""2014-10-21T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-10-23T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-05-31T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-12-28T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-12-21T00:00:00Z""},""grade"":""A"",""score"":2}]",Big Als Chicago Pizza,40598699
623dfc93033c411989316350,224,"[-73.9704367,40.6893567]",Dekalb Avenue,11205,Brooklyn,Pizza/Italian,"[{""date"":{""$date"":""2014-01-27T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-08-13T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-08-07T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2011-08-25T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-02-10T00:00:00Z""},""grade"":""A"",""score"":12}]",Marios Pizzeria,40598933
623dfc93033c411989316351,47,"[-73.9947464,40.7246698]",East Houston Street,10012,Manhattan,American ,"[{""date"":{""$date"":""2014-11-14T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2014-05-06T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-07-24T00:00:00Z""},""grade"":""B"",""score"":16},{""date"":{""$date"":""2012-12-07T00:00:00Z""},""grade"":""B"",""score"":16},{""date"":{""$date"":""2012-02-17T00:00:00Z""},""grade"":""B"",""score"":19}]",Botanica Bar,40599004
623dfc93033c411989316352,1602,"[-74.00035129999999,40.59535289999999]",Shore Parkway,11214,Brooklyn,Hamburgers,"[{""date"":{""$date"":""2015-01-14T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2014-08-28T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2014-03-05T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-02-12T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2012-02-02T00:00:00Z""},""grade"":""A"",""score"":7}]","Wendy'S",40599130
623dfc93033c411989316353,68,"[-73.947113,40.724749]",Newell Street,11222,Brooklyn,Polish,"[{""date"":{""$date"":""2014-06-16T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-11-27T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-10-17T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-04-30T00:00:00Z""},""grade"":""A"",""score"":3}]",Restauracja Relax,40599146
623dfc93033c411989316354,792,"[-73.8812598,40.6667731]",New Lots Ave,11208,Brooklyn,Chinese,"[{""date"":{""$date"":""2014-09-30T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-04-25T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-08-27T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-01-23T00:00:00Z""},""grade"":""B"",""score"":25}]",Golden Horse Chinese Rest,40599302
623dfc93033c411989316355,886,"[-73.985224,40.76816549999999]",9 Avenue,10019,Manhattan,American ,"[{""date"":{""$date"":""2014-06-02T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-05-31T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-06-18T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-01-25T00:00:00Z""},""grade"":""A"",""score"":5}]",Lunch Box,40599617
623dfc93033c411989316356,1312,"[-73.95581849999999,40.7852711]",Madison Avenue,10128,Manhattan,French,"[{""date"":{""$date"":""2014-04-30T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-01-24T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-12-13T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2011-07-13T00:00:00Z""},""grade"":""A"",""score"":10}]",Le Paris Bistrot Francais,40600160
623dfc93033c411989316357,195,"[-73.9971087,40.71902060000001]",Grand Street,10013,Manhattan,Bakery,"[{""date"":{""$date"":""2014-06-27T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-11-19T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-05-20T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-12-10T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-11-22T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-07-18T00:00:00Z""},""grade"":""A"",""score"":8}]","Ferrara'S",40600383
623dfc93033c411989316358,148,"[-73.9972901,40.7189915]",Mulberry Street,10013,Manhattan,Italian,"[{""date"":{""$date"":""2014-04-22T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-10-29T00:00:00Z""},""grade"":""C"",""score"":28},{""date"":{""$date"":""2013-05-29T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-04-16T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-05-06T00:00:00Z""},""grade"":""A"",""score"":10}]",Caffe Palermo,40600516
623dfc93033c411989316359,16,"[-74.0124913,40.704817]",Beaver Street,10004,Manhattan,Hamburgers,"[{""date"":{""$date"":""2014-02-11T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-07-22T00:00:00Z""},""grade"":""B"",""score"":15},{""date"":{""$date"":""2012-12-19T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-07-18T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-07-26T00:00:00Z""},""grade"":""A"",""score"":5}]",Burger King,40600619
623dfc93033c41198931635a,340,"[-73.9895669,40.76022100000001]",West   46 Street,10036,Manhattan,French,"[{""date"":{""$date"":""2014-04-07T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-04-03T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-03-19T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-04-13T00:00:00Z""},""grade"":""A"",""score"":8}]",Le Rivage,40600780
623dfc93033c41198931635b,256,"[-73.9798586,40.6692539]",7 Avenue,11215,Brooklyn,Pizza/Italian,"[{""date"":{""$date"":""2014-12-17T00:00:00Z""},""grade"":""Z"",""score"":24},{""date"":{""$date"":""2014-07-02T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2014-01-06T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-04-04T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-02-27T00:00:00Z""},""grade"":""A"",""score"":12}]",La Bruschetta Restaurant,40601006
623dfc93033c41198931635c,2479,"[-73.9738835,40.792409]",Broadway,10025,Manhattan,Pizza/Italian,"[{""date"":{""$date"":""2014-12-30T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2014-07-21T00:00:00Z""},""grade"":""C"",""score"":33},{""date"":{""$date"":""2014-01-09T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-06-06T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-07-19T00:00:00Z""},""grade"":""B"",""score"":15},{""date"":{""$date"":""2012-01-25T00:00:00Z""},""grade"":""A"",""score"":7}]",Perfecto Pizzeria,40601159
623dfc93033c41198931635d,60,"[-74.0085357,40.70620539999999]",Wall Street,10005,Manhattan,American ,"[{""date"":{""$date"":""2014-11-24T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2014-04-18T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-08-26T00:00:00Z""},""grade"":""B"",""score"":15},{""date"":{""$date"":""2013-03-27T00:00:00Z""},""grade"":""B"",""score"":17},{""date"":{""$date"":""2012-07-31T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-03-12T00:00:00Z""},""grade"":""A"",""score"":11}]",Le Glacier,40601189
623dfc93033c41198931635e,2906,"[-73.92431599999999,40.75651879999999]",36 Avenue,11106,Queens,Indian,"[{""date"":{""$date"":""2014-09-11T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-10-01T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-10-23T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2011-10-28T00:00:00Z""},""grade"":""A"",""score"":10}]",Aladdin,40601254
623dfc93033c41198931635f,1454,"[-74.0105816,40.61174949999999]",86 Street,11228,Brooklyn,American ,"[{""date"":{""$date"":""2014-10-08T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-10-22T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-03-19T00:00:00Z""},""grade"":""B"",""score"":18},{""date"":{""$date"":""2012-09-25T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-04-20T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2011-11-15T00:00:00Z""},""grade"":""B"",""score"":14}]",Puritan Restaurant,40601531
623dfc93033c411989316360,2853,"[-73.9667501,40.8047524]",Broadway,10025,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-03-18T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-03-01T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-02-15T00:00:00Z""},""grade"":""A"",""score"":2}]",Starbucks Coffee,40601541
623dfc93033c411989316361,33-28,"[-73.93299859999999,40.76386180000001]",21 Street,11106,Queens,Donuts,"[{""date"":{""$date"":""2014-05-29T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-06-11T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-01-16T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-01-13T00:00:00Z""},""grade"":""A"",""score"":10}]","Dunkin' Donuts, Baskin Robbins",40601687
623dfc93033c411989316362,41-19,"[-73.8289053,40.7581581]",Kissena Boulevard,11355,Queens,Korean,"[{""date"":{""$date"":""2014-11-13T00:00:00Z""},""grade"":""B"",""score"":27},{""date"":{""$date"":""2014-04-16T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-09-11T00:00:00Z""},""grade"":""B"",""score"":26},{""date"":{""$date"":""2013-08-28T00:00:00Z""},""grade"":""P"",""score"":2},{""date"":{""$date"":""2013-05-21T00:00:00Z""},""grade"":""B"",""score"":25},{""date"":{""$date"":""2012-11-23T00:00:00Z""},""grade"":""B"",""score"":26},{""date"":{""$date"":""2012-08-01T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-03-07T00:00:00Z""},""grade"":""B"",""score"":23}]",Woo Chon Restaurant,40601696
623dfc93033c411989316363,3923,"[-74.1493462,40.5515286]",Amboy Road,10308,Staten Island,Spanish,"[{""date"":{""$date"":""2014-12-22T00:00:00Z""},""grade"":""Z"",""score"":15},{""date"":{""$date"":""2013-10-17T00:00:00Z""},""grade"":""C"",""score"":58},{""date"":{""$date"":""2012-02-16T00:00:00Z""},""grade"":""B"",""score"":17}]",La Candela Espanola,40601738
623dfc93033c411989316364,290,"[-73.991991,40.717824]",Grand Street,10002,Manhattan,Chinese,"[{""date"":{""$date"":""2014-06-25T00:00:00Z""},""grade"":""B"",""score"":25},{""date"":{""$date"":""2013-05-30T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-01-17T00:00:00Z""},""grade"":""C"",""score"":2},{""date"":{""$date"":""2012-05-17T00:00:00Z""},""grade"":""A"",""score"":12}]",Lok Sing Chinese Restaurant,40601883
623dfc93033c411989316365,131,"[-73.98311679999999,40.72694509999999]",Avenue A,10009,Manhattan,American ,"[{""date"":{""$date"":""2014-12-09T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2014-06-24T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-11-19T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-04-09T00:00:00Z""},""grade"":""B"",""score"":21},{""date"":{""$date"":""2012-08-04T00:00:00Z""},""grade"":""B"",""score"":25},{""date"":{""$date"":""2012-01-05T00:00:00Z""},""grade"":""B"",""score"":21}]",Ten Degrees Bistro,40602159
623dfc93033c411989316366,33,"[-74.00362559999999,40.7295123]",Downing Street,10014,Manhattan,American ,"[{""date"":{""$date"":""2014-05-12T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-05-13T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-04-12T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-11-18T00:00:00Z""},""grade"":""A"",""score"":7}]",Blue Ribbon,40602442
623dfc93033c411989316367,1337,"[-73.95833,40.7725508]",3 Avenue,10075,Manhattan,Seafood,"[{""date"":{""$date"":""2014-02-25T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-02-04T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2012-01-31T00:00:00Z""},""grade"":""A"",""score"":4}]",Atlantic Grill,40602482
623dfc93033c411989316368,229,"[-73.9878842,40.7296294]",East    9 Street,10003,Manhattan,Japanese,"[{""date"":{""$date"":""2014-06-30T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2013-12-16T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-04-04T00:00:00Z""},""grade"":""B"",""score"":14},{""date"":{""$date"":""2012-08-16T00:00:00Z""},""grade"":""B"",""score"":20}]",Soba-Ya,40602670
623dfc93033c411989316369,134,"[-73.9849976,40.7276766]",1 Avenue,10009,Manhattan,American ,"[{""date"":{""$date"":""2014-03-04T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-02-06T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2012-08-06T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-03-19T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-08-23T00:00:00Z""},""grade"":""A"",""score"":12}]",Simone Bar Cafe,40602781
623dfc93033c41198931636a,500,"[-73.9192774,40.8644476]",West  207 Street,10034,Manhattan,Seafood,"[{""date"":{""$date"":""2014-01-09T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-12-28T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-06-11T00:00:00Z""},""grade"":""B"",""score"":16}]",El Tina Fish Market & Seafood Restaurant,40602783
623dfc93033c41198931636b,462,"[-73.99025309999999,40.7519294]",7 Avenue,10018,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-11-20T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2013-12-04T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-11-15T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2011-11-28T00:00:00Z""},""grade"":""A"",""score"":4}]",Starbucks Coffee,40602855
623dfc93033c41198931636c,116,"[-73.9700998,40.7610356]",East 57 Street,10022,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-03-03T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-02-28T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2012-09-13T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-09-14T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2011-06-13T00:00:00Z""},""grade"":""A"",""score"":2}]",Starbucks Coffee,40602858
623dfc93033c41198931636d,1642,"[-73.9515438,40.7826501]",3 Avenue,10128,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-06-02T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2014-01-17T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2012-12-10T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-12-20T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-09-14T00:00:00Z""},""grade"":""A"",""score"":10}]",Starbucks Coffee,40602863
623dfc93033c41198931636e,444,"[-73.9746049,40.7836197]",Columbus Avenue,10024,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-02-03T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-01-17T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-01-21T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2011-02-10T00:00:00Z""},""grade"":""A"",""score"":2}]",Starbucks Coffee,40602866
623dfc93033c41198931636f,2505,"[-74.1673983,40.5865347]",Richmond Avenue,10314,Staten Island,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-03-26T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-01-31T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2011-12-12T00:00:00Z""},""grade"":""A"",""score"":2}]",Starbucks Coffee,40602872
623dfc93033c411989316370,10,"[-73.9897794,40.7348529]",Union Square,10003,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-03-31T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-04-01T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-04-23T00:00:00Z""},""grade"":""A"",""score"":0},{""date"":{""$date"":""2011-05-18T00:00:00Z""},""grade"":""A"",""score"":8}]",Starbucks Coffee,40602878
623dfc93033c411989316371,3,"[-73.8085929,40.8134608]",New York Plaza,10004,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-04-07T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-10-03T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2012-10-03T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2011-10-24T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2011-06-17T00:00:00Z""},""grade"":""A"",""score"":10}]",Starbucks Coffee,40602887
